Year,Health Condition,General happiness,U.S. Region,Income,Race,Sex,Highest Degree,Age,Marital status,Work Status,ID
2016,Good,5,Pacific,$25000 or more,White,Female,Bachelor,52,Married,Working fulltime,2391
2016,Good,5,Pacific,$25000 or more,Other,Male,Lt high school,33,Married,Working fulltime,2394
2016,Good,5,Pacific,$15000 - 19999,Other,Male,High school,37,Never married,Working fulltime,2397
2016,Good,5,Pacific,$15000 - 19999,White,Female,High school,22,Never married,Working parttime,2399
2016,Poor,10,Pacific,$1000 to 2999,White,Male,High school,21,Never married,"Unempl, laid off",2400
2016,Good,5,Pacific,$25000 or more,Other,Male,Bachelor,34,Married,Working fulltime,2404
2016,Good,10,Pacific,$20000 - 24999,White,Female,High school,36,Married,Working fulltime,2406
2016,Good,10,Pacific,$6000 to 6999,White,Female,Lt high school,30,Never married,Working parttime,2407
2016,Fair,5,Pacific,$6000 to 6999,Other,Male,Lt high school,33,Never married,Working parttime,2410
2016,Good,5,Pacific,$25000 or more,Other,Female,Bachelor,86,Widowed,Retired,2412
2016,Excellent,5,Pacific,$25000 or more,White,Female,Junior college,29,Divorced,Working fulltime,2415
2016,Fair,10,Pacific,$25000 or more,Other,Female,High school,31,Never married,Working fulltime,2417
2016,Good,10,Pacific,$25000 or more,White,Female,Junior college,56,Married,Working fulltime,2421
2016,Good,10,Pacific,$25000 or more,White,Female,Bachelor,37,Married,Working fulltime,2422
2016,Fair,0,Pacific,$7000 to 7999,White,Male,High school,67,Separated,Working parttime,2423
2016,Good,5,Pacific,$20000 - 24999,White,Male,High school,42,Married,Working fulltime,2426
2016,Fair,10,Pacific,$25000 or more,White,Female,Graduate,56,Divorced,Working fulltime,2427
2016,Excellent,10,Pacific,$25000 or more,White,Female,Bachelor,62,Widowed,Working fulltime,2430
2016,Excellent,10,Pacific,$20000 - 24999,White,Male,Bachelor,63,Married,Retired,2434
2016,Excellent,5,Pacific,$6000 to 6999,White,Female,Bachelor,24,Never married,Working parttime,2438
2016,Good,10,Pacific,$25000 or more,White,Male,High school,52,Married,Working fulltime,2440
2016,Excellent,0,Pacific,$25000 or more,White,Female,Bachelor,43,Married,Working fulltime,2441
2016,Good,10,Pacific,$1000 to 2999,White,Male,Bachelor,77,Married,Retired,2443
2016,Excellent,5,Pacific,$25000 or more,White,Female,Graduate,58,Married,Working fulltime,2446
2016,Good,10,Pacific,Lt $1000,White,Male,Lt high school,45,Never married,Working fulltime,2451
2016,Good,10,Pacific,$3000 to 3999,White,Male,High school,23,Never married,School,2453
2016,Good,5,Pacific,$15000 - 19999,White,Female,High school,51,Separated,Working parttime,2462
2016,Good,0,Pacific,$10000 - 14999,White,Male,High school,26,Never married,Working parttime,2465
2016,Excellent,5,Pacific,$25000 or more,White,Female,Graduate,46,Never married,Working fulltime,2467
2016,Fair,10,Pacific,$20000 - 24999,White,Male,High school,25,Never married,Working fulltime,2473
2016,Excellent,10,Pacific,$25000 or more,White,Female,Bachelor,39,Married,Working fulltime,2477
2016,Excellent,10,Pacific,$25000 or more,White,Male,High school,48,Divorced,Temp not working,2479
2016,Poor,10,Pacific,$15000 - 19999,White,Female,Lt high school,46,Married,Working fulltime,2480
2016,Excellent,5,Pacific,$25000 or more,White,Female,High school,50,Married,Working fulltime,2486
2016,Good,0,Pacific,$20000 - 24999,White,Female,High school,57,Widowed,Working fulltime,2487
2016,Good,10,Pacific,$10000 - 14999,White,Female,High school,31,Married,Working fulltime,2489
2016,Excellent,5,Pacific,$25000 or more,White,Male,Bachelor,73,Divorced,Temp not working,2490
2016,Excellent,10,Pacific,$10000 - 14999,White,Male,Junior college,67,Married,Working fulltime,2491
2016,Good,10,Pacific,$25000 or more,White,Female,High school,37,Married,Working fulltime,2496
2016,Good,10,Pacific,$25000 or more,White,Male,High school,42,Married,Working fulltime,2499
2016,Good,0,Pacific,$10000 - 14999,White,Female,High school,49,Married,Keeping house,2501
2016,Good,10,Pacific,$25000 or more,Black,Female,Bachelor,50,Divorced,Working fulltime,2502
2016,Excellent,10,Mountain,$10000 - 14999,White,Female,High school,28,Married,Working fulltime,2505
2016,Good,5,Mountain,$25000 or more,White,Male,High school,54,Married,Working fulltime,2508
2016,Good,0,Mountain,$15000 - 19999,White,Female,High school,27,Separated,Working fulltime,2509
2016,Good,10,Mountain,$25000 or more,White,Female,High school,27,Never married,Working fulltime,2513
2016,Excellent,10,Mountain,$25000 or more,White,Male,Junior college,35,Divorced,Working fulltime,2514
2016,Fair,0,Mountain,$25000 or more,White,Female,Junior college,34,Separated,Working fulltime,2519
2016,Good,10,Mountain,$25000 or more,White,Female,Junior college,36,Married,Working fulltime,2520
2016,Good,5,Mountain,$25000 or more,White,Female,High school,33,Married,School,2524
2016,Good,10,Mountain,$25000 or more,Black,Male,High school,35,Married,Working fulltime,2527
2016,Fair,10,Mountain,$25000 or more,White,Male,High school,28,Married,Working fulltime,2528
2016,Fair,5,Mountain,$25000 or more,White,Male,Bachelor,54,Separated,Working fulltime,2532
2016,Good,5,Mountain,$25000 or more,White,Female,High school,47,Divorced,Working fulltime,2534
2016,Good,5,Mountain,$25000 or more,White,Female,Bachelor,54,Divorced,Working fulltime,2535
2016,Good,10,Mountain,$25000 or more,White,Male,Lt high school,58,Married,Working fulltime,2537
2016,Fair,10,Mountain,$25000 or more,White,Female,High school,60,Married,Working fulltime,2539
2016,Excellent,5,Mountain,$25000 or more,White,Female,High school,27,Married,Working fulltime,2540
2016,Good,10,W. sou. central,$25000 or more,White,Male,High school,33,Married,Temp not working,2542
2016,Good,10,W. sou. central,$25000 or more,White,Male,High school,58,Never married,Working fulltime,2552
2016,Good,5,W. sou. central,$25000 or more,White,Female,Graduate,53,Married,Working fulltime,2554
2016,Good,5,W. sou. central,$25000 or more,White,Male,Bachelor,47,Married,Working fulltime,2556
2016,Excellent,5,W. sou. central,$25000 or more,White,Male,Junior college,55,Married,Working fulltime,2558
2016,Good,10,W. sou. central,$20000 - 24999,Other,Male,Lt high school,45,Married,Working fulltime,2560
2016,Good,5,W. sou. central,$25000 or more,White,Male,Junior college,51,Married,Working fulltime,2563
2016,Good,5,W. sou. central,$25000 or more,White,Male,High school,41,Married,Working fulltime,2564
2016,Good,5,W. sou. central,$25000 or more,White,Female,Graduate,25,Never married,Working fulltime,2569
2016,Good,10,W. sou. central,$25000 or more,Other,Male,High school,25,Never married,Working fulltime,2570
2016,Good,10,W. sou. central,$25000 or more,Black,Female,Graduate,46,Married,Working fulltime,2571
2016,Fair,10,W. sou. central,$25000 or more,Black,Male,High school,69,Married,Retired,2578
2016,Excellent,10,W. sou. central,$25000 or more,Other,Female,Graduate,43,Married,Working fulltime,2579
2016,Good,10,W. sou. central,$1000 to 2999,White,Female,Lt high school,35,Married,Keeping house,2584
2016,Good,5,W. sou. central,$25000 or more,Black,Male,High school,58,Divorced,Working fulltime,2585
2016,Fair,0,W. sou. central,$15000 - 19999,White,Male,High school,57,Divorced,"Unempl, laid off",2587
2016,Fair,10,W. sou. central,$25000 or more,White,Female,High school,33,Never married,Working fulltime,2589
2016,Fair,10,W. sou. central,$15000 - 19999,Black,Female,High school,37,Divorced,Working fulltime,2590
2016,Excellent,0,W. sou. central,$25000 or more,Black,Male,High school,35,Married,"Unempl, laid off",2592
2016,Fair,10,W. sou. central,$15000 - 19999,White,Male,High school,41,Never married,Working fulltime,2593
2016,Good,10,W. sou. central,$25000 or more,White,Male,High school,52,Divorced,Keeping house,2596
2016,Poor,0,W. sou. central,$5000 to 5999,White,Male,High school,23,Never married,Working parttime,2603
2016,Excellent,5,W. sou. central,$20000 - 24999,White,Male,Graduate,72,Married,Working parttime,2612
2016,Excellent,10,W. sou. central,$8000 to 9999,Black,Male,High school,23,Never married,School,2614
2016,Excellent,10,W. sou. central,$25000 or more,White,Male,Bachelor,65,Married,Working fulltime,2615
2016,Fair,10,W. sou. central,$15000 - 19999,White,Male,High school,29,Never married,Working parttime,2616
2016,Excellent,5,W. nor. central,$25000 or more,White,Female,Junior college,30,Never married,Working parttime,2626
2016,Good,10,W. nor. central,$25000 or more,White,Male,Graduate,30,Never married,Working fulltime,2628
2016,Good,10,W. nor. central,$20000 - 24999,White,Female,Graduate,45,Divorced,Working parttime,2630
2016,Good,5,W. nor. central,$15000 - 19999,Black,Male,Graduate,62,Married,Working parttime,2633
2016,Excellent,10,W. nor. central,$25000 or more,White,Male,Bachelor,27,Married,Working fulltime,2634
2016,Good,10,W. nor. central,$8000 to 9999,Other,Male,High school,22,Never married,Working parttime,2636
2016,Good,10,W. nor. central,$25000 or more,White,Male,High school,46,Divorced,Working fulltime,2638
2016,Fair,10,W. nor. central,$25000 or more,White,Female,High school,37,Married,Working fulltime,2639
2016,Poor,0,W. nor. central,$8000 to 9999,White,Female,High school,41,Divorced,Working fulltime,2646
2016,Excellent,10,W. nor. central,$20000 - 24999,White,Male,High school,60,Married,Working fulltime,2649
2016,Good,10,W. nor. central,$25000 or more,White,Female,High school,36,Divorced,Working fulltime,2652
2016,Fair,10,W. nor. central,$25000 or more,White,Male,High school,58,Married,Working fulltime,2656
2016,Good,10,W. nor. central,$20000 - 24999,White,Female,High school,66,Divorced,Working fulltime,2664
2016,Good,5,W. nor. central,$1000 to 2999,Other,Female,Lt high school,48,Divorced,"Unempl, laid off",2668
2016,Good,10,W. nor. central,$25000 or more,Other,Female,Graduate,51,Married,"Unempl, laid off",2669
2016,Excellent,5,W. nor. central,$25000 or more,White,Male,High school,42,Married,Working fulltime,2670
2016,Good,5,W. nor. central,$25000 or more,White,Male,Bachelor,49,Married,Working fulltime,2672
2016,Excellent,10,W. nor. central,$25000 or more,Other,Female,Graduate,42,Married,Working fulltime,2675
2016,Good,10,W. nor. central,$25000 or more,White,Male,High school,25,Divorced,Working fulltime,2677
2016,Fair,5,W. nor. central,$25000 or more,White,Male,Bachelor,24,Never married,Working fulltime,2679
2016,Good,5,W. nor. central,$20000 - 24999,White,Female,High school,34,Married,Working fulltime,2685
2016,Good,10,E. nor. central,$25000 or more,White,Female,High school,59,Married,Working fulltime,2691
2016,Good,10,E. nor. central,$20000 - 24999,White,Male,High school,57,Married,Working fulltime,2693
2016,Good,10,E. nor. central,$25000 or more,White,Female,Bachelor,55,Widowed,Working fulltime,2694
2016,Good,10,E. nor. central,$25000 or more,White,Male,Bachelor,37,Married,Working fulltime,2696
2016,Fair,10,E. nor. central,$15000 - 19999,White,Male,High school,40,Never married,Working fulltime,2700
2016,Fair,10,E. nor. central,$25000 or more,White,Female,Bachelor,34,Married,Working fulltime,2706
2016,Good,10,E. nor. central,$25000 or more,White,Male,Bachelor,43,Married,Working fulltime,2709
2016,Good,10,E. nor. central,$25000 or more,White,Female,Bachelor,61,Divorced,Working fulltime,2711
2016,Good,10,E. nor. central,$25000 or more,White,Female,High school,53,Divorced,Working parttime,2712
2016,Good,10,E. nor. central,$25000 or more,Black,Male,High school,31,Married,Working fulltime,2714
2016,Good,5,E. nor. central,$25000 or more,White,Male,Bachelor,31,Married,Working fulltime,2715
2016,Fair,10,E. nor. central,$25000 or more,White,Female,Bachelor,34,Married,Working fulltime,2717
2016,Fair,10,E. nor. central,$25000 or more,White,Female,Bachelor,49,Married,Working fulltime,2721
2016,Fair,10,E. nor. central,$10000 - 14999,White,Male,High school,34,Never married,Working parttime,2722
2016,Excellent,10,E. nor. central,$25000 or more,White,Female,Bachelor,57,Widowed,Working fulltime,2724
2016,Fair,0,E. nor. central,$4000 to 4999,White,Male,High school,77,Widowed,Working parttime,2726
2016,Excellent,10,E. nor. central,$25000 or more,White,Male,Graduate,29,Never married,Working fulltime,2728
2016,Fair,10,E. nor. central,$10000 - 14999,White,Female,High school,38,Married,Working parttime,2730
2016,Good,10,E. nor. central,$25000 or more,White,Male,Bachelor,53,Never married,Working fulltime,2731
2016,Excellent,5,E. nor. central,$25000 or more,White,Male,High school,48,Married,Working fulltime,2734
2016,Good,10,E. nor. central,$25000 or more,White,Female,Junior college,32,Never married,Working fulltime,2736
2016,Fair,0,E. nor. central,$25000 or more,White,Male,High school,56,Divorced,Working fulltime,2737
2016,Poor,5,South atlantic,$25000 or more,White,Female,Graduate,43,Divorced,Working fulltime,2740
2016,Good,10,South atlantic,$7000 to 7999,White,Male,Lt high school,23,Never married,Working fulltime,2746
2016,Excellent,5,South atlantic,$8000 to 9999,White,Female,High school,60,Married,Keeping house,2750
2016,Excellent,5,E. nor. central,$10000 - 14999,White,Male,High school,50,Widowed,Working fulltime,2753
2016,Good,5,E. nor. central,$25000 or more,White,Male,High school,61,Married,Working fulltime,2756
2016,Fair,0,E. nor. central,$25000 or more,White,Male,High school,39,Married,Working fulltime,2764
2016,Good,10,E. nor. central,$3000 to 3999,White,Female,Lt high school,42,Married,Temp not working,2767
2016,Excellent,5,E. sou. central,$25000 or more,White,Female,High school,59,Married,Working fulltime,2775
2016,Fair,5,E. sou. central,$25000 or more,Black,Female,Graduate,52,Never married,Working fulltime,2777
2016,Good,0,E. sou. central,$25000 or more,White,Female,High school,31,Married,Working fulltime,2786
2016,Fair,0,E. sou. central,$25000 or more,Black,Female,Lt high school,43,Never married,Working fulltime,2787
2016,Fair,5,E. sou. central,$8000 to 9999,Black,Female,Lt high school,55,Widowed,Retired,2788
2016,Fair,0,E. sou. central,$5000 to 5999,Black,Female,Lt high school,55,Separated,Temp not working,2789
2016,Good,10,E. sou. central,$10000 - 14999,White,Female,High school,23,Divorced,Working fulltime,2797
2016,Poor,0,South atlantic,Lt $1000,Black,Female,High school,54,Divorced,Working parttime,2805
2016,Good,10,South atlantic,$10000 - 14999,Black,Female,High school,58,Never married,Keeping house,2809
2016,Fair,10,South atlantic,$25000 or more,Black,Male,High school,40,Never married,Working fulltime,2810
2016,Fair,10,South atlantic,$25000 or more,White,Male,Bachelor,46,Divorced,Working fulltime,2818
2016,Good,10,South atlantic,$25000 or more,White,Male,High school,55,Divorced,Working fulltime,2819
2016,Good,0,New england,$25000 or more,White,Female,High school,35,Never married,Working fulltime,2832
2016,Excellent,5,New england,$25000 or more,White,Female,Graduate,27,Married,Working fulltime,2833
2016,Excellent,5,New england,$20000 - 24999,White,Female,Junior college,44,Divorced,Working fulltime,2836
2016,Excellent,5,New england,$25000 or more,White,Male,Bachelor,60,Married,Working fulltime,2837
2016,Good,10,New england,$25000 or more,White,Male,High school,47,Married,Working fulltime,2838
2016,Excellent,10,New england,$25000 or more,White,Female,Graduate,66,Divorced,Working fulltime,2842
2016,Good,10,New england,$10000 - 14999,White,Male,High school,38,Married,Working fulltime,2843
2016,Good,10,New england,$20000 - 24999,White,Female,High school,24,Never married,Working fulltime,2845
2016,Good,5,New england,$20000 - 24999,White,Female,High school,49,Married,Working parttime,2846
2016,Good,5,New england,$25000 or more,White,Female,High school,58,Married,Working fulltime,2848
2016,Good,5,New england,$20000 - 24999,White,Female,High school,34,Married,Working fulltime,2850
2016,Good,10,New england,$25000 or more,White,Male,Lt high school,40,Married,Working fulltime,2852
