Year,Health Condition,General happiness,U.S. Region,Income,Race,Sex,Highest Degree,Age,Marital status,Work Status,ID
2014,Not applicable,Very happy,E. nor. central,$25000 or more,White,Male,Bachelor,30,Married,Working fulltime,2428
2014,Fair,Not too happy,E. nor. central,Not applicable,White,Female,High school,79,Widowed,Retired,2429
2014,Poor,Not too happy,E. nor. central,Not applicable,White,Male,Lt high school,53,Separated,"Unempl, laid off",2430
2014,Not applicable,Not too happy,E. nor. central,Not applicable,White,Female,High school,48,Divorced,Working fulltime,2431
2014,Good,Pretty happy,E. nor. central,Not applicable,White,Male,High school,69,Divorced,Retired,2432
2014,Not applicable,Very happy,E. nor. central,$25000 or more,White,Male,Graduate,67,Married,Working parttime,2433
2014,Poor,Pretty happy,E. nor. central,Not applicable,White,Female,Lt high school,87,Widowed,Retired,2434
2014,Good,Pretty happy,E. nor. central,$25000 or more,White,Female,Graduate,45,Married,Working fulltime,2435
2014,Good,Pretty happy,E. nor. central,Not applicable,White,Male,High school,81,Married,Retired,2436
2014,Not applicable,Pretty happy,E. nor. central,Refused,White,Male,High school,57,Married,Working fulltime,2437
2014,Poor,Pretty happy,E. nor. central,Not applicable,White,Female,Lt high school,72,Married,Retired,2438
2014,Good,Pretty happy,E. nor. central,$25000 or more,White,Female,Junior college,29,Married,Working parttime,2439
2014,Good,Very happy,E. nor. central,$15000 - 19999,White,Female,High school,48,Married,Keeping house,2440
2014,Poor,Not too happy,E. nor. central,Not applicable,White,Male,Lt high school,35,Never married,Other,2441
2014,Good,Pretty happy,E. sou. central,$5000 to 5999,Other,Male,Lt high school,23,Never married,Working fulltime,2442
2014,Not applicable,Very happy,E. sou. central,$20000 - 24999,Black,Female,Junior college,42,Divorced,Working fulltime,2443
2014,Good,Very happy,E. sou. central,Not applicable,Black,Female,High school,57,Divorced,Working fulltime,2444
2014,Fair,Pretty happy,E. sou. central,Not applicable,Black,Female,Lt high school,70,Divorced,Retired,2445
2014,Not applicable,Pretty happy,E. sou. central,Not applicable,Black,Female,High school,39,Never married,Keeping house,2446
2014,Not applicable,Pretty happy,E. sou. central,Not applicable,Black,Female,High school,31,Never married,Keeping house,2447
2014,Good,Very happy,E. sou. central,$15000 - 19999,Other,Female,Lt high school,38,Never married,Keeping house,2448
2014,Fair,Pretty happy,E. sou. central,Not applicable,Black,Female,High school,56,Never married,Retired,2449
2014,Not applicable,Very happy,E. sou. central,Not applicable,White,Female,High school,87,Widowed,Retired,2450
2014,Not applicable,Not too happy,E. sou. central,Not applicable,Other,Female,High school,34,Married,Keeping house,2451
2014,Fair,Pretty happy,E. sou. central,$15000 - 19999,Black,Female,Lt high school,62,Divorced,Working parttime,2452
2014,Not applicable,Pretty happy,E. sou. central,$15000 - 19999,Other,Male,Lt high school,62,Never married,Working fulltime,2453
2014,Not applicable,Pretty happy,E. sou. central,Not applicable,White,Male,Lt high school,59,Married,Retired,2454
2014,Excellent,Very happy,E. sou. central,$5000 to 5999,Black,Female,High school,62,Married,Working fulltime,2455
2014,Good,Very happy,E. sou. central,$25000 or more,Black,Female,High school,52,Married,Working fulltime,2456
2014,Not applicable,Not too happy,E. sou. central,Not applicable,Black,Male,Lt high school,81,Widowed,Retired,2457
2014,Fair,Not too happy,E. sou. central,Not applicable,White,Male,High school,84,Widowed,Retired,2458
2014,Fair,Not too happy,E. sou. central,$25000 or more,Black,Female,High school,26,Married,Working fulltime,2459
2014,Excellent,Very happy,E. sou. central,$20000 - 24999,White,Male,Junior college,71,Married,Working fulltime,2460
2014,Not applicable,Pretty happy,E. sou. central,Not applicable,Black,Female,Lt high school,37,Never married,Working parttime,2461
2014,Excellent,Very happy,E. sou. central,$15000 - 19999,White,Male,High school,74,Married,Working fulltime,2462
2014,Excellent,Pretty happy,E. sou. central,$20000 - 24999,White,Female,High school,50,Divorced,Working fulltime,2463
2014,Excellent,Very happy,E. sou. central,$25000 or more,Black,Male,Bachelor,40,Married,Working fulltime,2464
2014,Fair,Not too happy,E. sou. central,Not applicable,White,Female,High school,66,Widowed,Retired,2465
2014,Not applicable,Very happy,E. sou. central,Not applicable,Black,Female,Junior college,40,Married,Keeping house,2466
2014,Excellent,Pretty happy,E. sou. central,Not applicable,White,Female,Bachelor,61,Married,Retired,2467
2014,Not applicable,Pretty happy,E. sou. central,$1000 to 2999,White,Male,High school,24,Divorced,Working parttime,2468
2014,Excellent,Pretty happy,E. sou. central,$20000 - 24999,Black,Male,High school,20,Never married,Working fulltime,2469
2014,Good,Pretty happy,E. sou. central,$20000 - 24999,White,Female,High school,40,Married,Working fulltime,2470
2014,Excellent,Very happy,E. sou. central,$25000 or more,White,Male,High school,56,Divorced,Working fulltime,2471
2014,Not applicable,Very happy,E. sou. central,$25000 or more,Black,Male,High school,64,Divorced,Working fulltime,2472
2014,Not applicable,Very happy,E. sou. central,Not applicable,White,Female,Lt high school,84,Widowed,Retired,2473
2014,Not applicable,Pretty happy,E. sou. central,Refused,Other,Male,High school,38,Divorced,Keeping house,2474
2014,Good,Pretty happy,E. sou. central,$10000 - 14999,Other,Male,Lt high school,34,Separated,Working fulltime,2475
2014,Good,Pretty happy,E. sou. central,$7000 to 7999,Other,Female,Lt high school,35,Never married,Working fulltime,2476
2014,Good,Pretty happy,South atlantic,Not applicable,Black,Female,Graduate,65,Married,Retired,2477
2014,Not applicable,Pretty happy,South atlantic,Not applicable,White,Female,High school,71,Widowed,Retired,2478
2014,Excellent,Very happy,South atlantic,$25000 or more,White,Female,Bachelor,38,Divorced,Working fulltime,2479
2014,Not applicable,Pretty happy,South atlantic,$25000 or more,White,Male,Junior college,53,Married,Working fulltime,2480
2014,Poor,Pretty happy,South atlantic,Not applicable,Black,Male,High school,64,Divorced,Retired,2481
2014,Not applicable,Pretty happy,South atlantic,Not applicable,Other,Female,Junior college,72,Separated,Retired,2482
2014,Good,Very happy,South atlantic,$25000 or more,Black,Female,Graduate,37,Married,Working fulltime,2483
2014,Good,Very happy,South atlantic,Not applicable,Black,Female,High school,28,Married,Keeping house,2484
2014,Not applicable,Pretty happy,South atlantic,$25000 or more,White,Female,High school,55,Divorced,Working fulltime,2485
2014,Good,Pretty happy,South atlantic,Not applicable,White,Female,High school,48,Divorced,Keeping house,2486
2014,Good,Very happy,South atlantic,$20000 - 24999,White,Female,High school,53,Divorced,Working fulltime,2487
2014,Not applicable,Pretty happy,South atlantic,$10000 - 14999,White,Male,Lt high school,45,Married,Working parttime,2488
2014,Not applicable,Pretty happy,South atlantic,$20000 - 24999,White,Female,High school,56,Married,Working fulltime,2489
2014,Not applicable,Very happy,South atlantic,Not applicable,White,Female,Junior college,86,Widowed,Retired,2490
2014,Not applicable,Not too happy,South atlantic,Not applicable,Black,Female,High school,46,Married,Keeping house,2491
2014,Good,Not too happy,South atlantic,Not applicable,Black,Male,High school,29,Never married,Working fulltime,2492
2014,Not applicable,Pretty happy,South atlantic,$25000 or more,Black,Female,High school,26,Never married,Working fulltime,2493
2014,Not applicable,Pretty happy,South atlantic,Not applicable,White,Female,High school,75,Widowed,Retired,2494
2014,Good,Pretty happy,South atlantic,$10000 - 14999,Black,Female,High school,46,Never married,Working fulltime,2495
2014,Poor,Pretty happy,South atlantic,Not applicable,White,Female,High school,83,Widowed,Retired,2496
2014,Fair,Pretty happy,South atlantic,$7000 to 7999,White,Female,High school,25,Never married,Working parttime,2497
2014,Not applicable,Pretty happy,South atlantic,$10000 - 14999,White,Female,High school,55,Separated,Temp not working,2498
2014,Not applicable,Very happy,South atlantic,$20000 - 24999,White,Female,High school,56,Married,Working fulltime,2499
2014,Excellent,Very happy,South atlantic,Not applicable,White,Female,High school,43,Married,Keeping house,2500
2014,Not applicable,Pretty happy,South atlantic,Not applicable,White,Female,High school,77,Married,Keeping house,2501
2014,Not applicable,Very happy,South atlantic,Not applicable,White,Female,High school,37,Married,Keeping house,2502
2014,Not applicable,Not too happy,South atlantic,Not applicable,White,Female,High school,67,Married,Retired,2503
2014,Good,Pretty happy,South atlantic,$20000 - 24999,White,Male,High school,43,Married,Working fulltime,2504
2014,Not applicable,Pretty happy,South atlantic,$25000 or more,White,Male,High school,53,Divorced,Working fulltime,2505
2014,Good,Not too happy,South atlantic,Not applicable,White,Female,High school,79,Widowed,Keeping house,2506
2014,Good,Pretty happy,South atlantic,Not applicable,White,Female,High school,35,Married,Keeping house,2507
2014,Not applicable,Pretty happy,South atlantic,Not applicable,White,Female,High school,58,Divorced,Other,2508
2014,Excellent,Very happy,South atlantic,Not applicable,White,Female,Junior college,67,Married,Retired,2509
2014,Fair,Don't know,South atlantic,Not applicable,White,Female,High school,88,Widowed,Keeping house,2510
2014,Fair,Pretty happy,South atlantic,Not applicable,White,Female,High school,54,Divorced,Keeping house,2511
2014,Poor,Not too happy,South atlantic,Lt $1000,White,Male,Lt high school,22,Never married,Working fulltime,2512
2014,Good,Pretty happy,South atlantic,$20000 - 24999,White,Female,Junior college,41,Married,Working fulltime,2513
2014,Not applicable,Not too happy,South atlantic,$3000 to 3999,White,Female,High school,38,Divorced,Working fulltime,2514
2014,Fair,Not too happy,South atlantic,$25000 or more,White,Male,High school,46,Widowed,Working fulltime,2515
2014,Not applicable,Pretty happy,South atlantic,Not applicable,White,Female,High school,49,Married,Keeping house,2516
2014,Not applicable,Very happy,New england,$25000 or more,White,Male,Junior college,34,Never married,Working fulltime,2517
2014,Good,Pretty happy,New england,Not applicable,White,Female,High school,54,Married,Keeping house,2518
2014,Excellent,Pretty happy,New england,$15000 - 19999,White,Female,High school,34,Married,Working fulltime,2519
2014,Not applicable,Pretty happy,New england,Not applicable,White,Female,Graduate,69,Married,Retired,2520
2014,Excellent,Very happy,New england,Not applicable,White,Female,High school,36,Divorced,Working fulltime,2521
2014,Good,Pretty happy,New england,$25000 or more,White,Male,Graduate,65,Married,Working fulltime,2522
2014,Excellent,Pretty happy,New england,$20000 - 24999,White,Female,Bachelor,48,Married,Working fulltime,2523
2014,Not applicable,Very happy,New england,$10000 - 14999,White,Female,High school,38,Married,Working parttime,2524
2014,Fair,Pretty happy,New england,$4000 to 4999,White,Male,High school,30,Never married,"Unempl, laid off",2525
2014,Excellent,Very happy,New england,$8000 to 9999,White,Female,Bachelor,48,Married,Working parttime,2526
2014,Good,Very happy,New england,$25000 or more,White,Female,High school,49,Divorced,Working fulltime,2527
2014,Good,Pretty happy,New england,$25000 or more,White,Male,Bachelor,54,Married,Working fulltime,2528
2014,Good,Very happy,New england,$25000 or more,White,Male,Bachelor,49,Married,Working fulltime,2529
2014,Not applicable,Pretty happy,New england,$25000 or more,White,Female,Bachelor,53,Married,Working fulltime,2530
2014,Not applicable,Very happy,New england,$25000 or more,White,Male,Bachelor,52,Married,Working fulltime,2531
2014,Not applicable,Pretty happy,New england,Not applicable,White,Male,Graduate,82,Widowed,Retired,2532
2014,Not applicable,Pretty happy,New england,Not applicable,White,Female,Bachelor,63,Married,Retired,2533
2014,Good,Pretty happy,New england,$25000 or more,White,Male,High school,54,Divorced,Working fulltime,2534
2014,Good,Pretty happy,New england,$25000 or more,White,Male,High school,62,Married,Working fulltime,2535
2014,Not applicable,Pretty happy,New england,$1000 to 2999,White,Male,High school,40,Never married,Working fulltime,2536
2014,Not applicable,Very happy,New england,Not applicable,White,Female,High school,33,Married,School,2537
2014,Fair,Very happy,New england,Don't know,White,Female,High school,75,Widowed,Retired,2538
2014,Good,Pretty happy,New england,Not applicable,White,Female,Junior college,89 or older,Widowed,Keeping house,2539
2014,Good,Very happy,New england,$25000 or more,White,Male,High school,56,Divorced,Working fulltime,2540
2014,Excellent,Pretty happy,New england,$10000 - 14999,White,Male,High school,24,Never married,Working fulltime,2541
2014,Fair,Pretty happy,New england,$25000 or more,White,Male,High school,27,Never married,Working fulltime,2542
2014,Good,Pretty happy,New england,$20000 - 24999,White,Female,High school,71,Widowed,Working parttime,2543
2016,Good,Pretty happy,New england,Refused,White,Male,Bachelor,47,Married,Working fulltime,1
2016,Not applicable,Pretty happy,New england,$25000 or more,White,Male,High school,61,Never married,Working fulltime,2
2016,Good,Very happy,New england,Not applicable,White,Male,Bachelor,72,Married,Retired,3
2016,Good,Pretty happy,New england,$10000 - 14999,White,Female,High school,43,Married,Working parttime,4
2016,Excellent,Very happy,New england,$1000 to 2999,White,Female,Graduate,55,Married,Working parttime,5
2016,Not applicable,Very happy,New england,Not applicable,White,Female,Junior college,53,Married,Keeping house,6
2016,Poor,Pretty happy,New england,Refused,White,Male,High school,50,Married,Working fulltime,7
2016,Good,Very happy,Middle atlantic,$15000 - 19999,Other,Female,High school,23,Married,Working parttime,8
2016,Good,Pretty happy,Middle atlantic,$20000 - 24999,Black,Male,High school,45,Married,Working fulltime,9
2016,Good,Pretty happy,Middle atlantic,Not applicable,White,Male,Junior college,71,Divorced,Retired,10
2016,Not applicable,Don't know,Middle atlantic,Not applicable,Black,Female,High school,33,Never married,Keeping house,11
2016,Poor,Not too happy,Middle atlantic,Not applicable,White,Female,High school,86,Widowed,Retired,12
2016,Not applicable,Very happy,Middle atlantic,$4000 to 4999,Black,Male,High school,32,Married,Working parttime,13
2016,Good,Very happy,Middle atlantic,Not applicable,Black,Female,High school,60,Married,Keeping house,14
2016,Not applicable,Pretty happy,New england,$20000 - 24999,White,Male,Lt high school,76,Divorced,Temp not working,15
2016,Excellent,Pretty happy,New england,$25000 or more,White,Female,High school,33,Never married,Working fulltime,16
2016,Excellent,Very happy,New england,$20000 - 24999,White,Male,High school,56,Married,Temp not working,17
2016,Not applicable,Pretty happy,New england,Not applicable,Other,Female,Lt high school,62,Widowed,Keeping house,18
